dataset,backend,snapshot,architecture_id,entanglement,reps,twoq_count,logical_depth,probability_mae,probability_mae_seed_sd,probability_rmse,delta_logloss,delta_brier,delta_auc,delta_bacc,rotations,N2Q,Depth,E2Q,OLD,CARE,oneq,readout,relax,dephase
digits_01,ibm_marrakesh,0,A040,left_ladder,1,2,5,0.004206303431568549,0.0014145969324240082,0.004512834185980661,0.0014793042165521426,0.00022129963758843232,0.0,0.0,ry+rz,2.0,5.0,0.0035157757437140674,0.023379255483863055,0.021722229707187155,0.005215291016078174,0.003546319827933037,0.0033140515533518,0.006130791566110076
digits_01,ibm_marrakesh,0,A042,left_ladder,3,6,13,0.006341586454521917,0.0014326329345235827,0.006973211230314074,0.00010742812220691327,0.0005604163057002601,0.0006510416666666666,0.0,ry+rz,6.0,13.0,0.010547327231142201,0.05048364964303693,0.046601165198610045,0.010430582032156348,0.003546319827933037,0.007764968888853771,0.014311967218524685
digits_01,ibm_marrakesh,0,A045,right_ladder,2,4,9,0.0037076682111473643,0.0005656362164625374,0.003994150254561634,0.0030924830413909346,0.0004665786352455274,0.0,0.0,ry+rz,4.0,9.0,0.0062695375117128305,0.033481567744605034,0.03075826603378482,0.00782293652411726,0.003546319827933037,0.0054466034216404296,0.007672868748381268
digits_01,ibm_marrakesh,0,A047,right_ladder,4,8,17,0.004496130660519027,0.0014643074690610875,0.004853271866966608,0.001505473844034655,0.00032896921259099415,0.0,0.0,ry+rz,8.0,17.0,0.012539075023425661,0.057136077084933956,0.05223377010609394,0.013038227540195433,0.003546319827933037,0.009804613957680043,0.01330553375685976
digits_01,ibm_marrakesh,0,A058,left_ladder,3,6,16,0.005207849151203504,0.0011223701642886726,0.006026300788213211,-0.00045915284144469143,0.00013293246450410412,0.0003255208333333333,0.0,rx+ry+rz,6.0,16.0,0.010547327231142201,0.06932586537206617,0.06381049159923807,0.018253518556273607,0.003546319827933037,0.011030747545656217,0.02043257843823301
digits_01,ibm_marrakesh,0,A059,left_ladder,4,8,21,0.008183989478922725,0.0059366665953525,0.009112757899524914,0.0032047507209400916,0.0003339111240621741,0.0006510416666666666,0.005208333333333333,rx+ry+rz,8.0,21.0,0.014063102974856268,0.08915880102799618,0.08198640147849218,0.023468809572351784,0.003546319827933037,0.014344799099008015,0.026563370004343084
digits_01,ibm_marrakesh,0,A063,right_ladder,4,8,21,0.0035077930673624385,0.00043982495483934687,0.0041947187596660844,-0.006388647084581052,-0.0010555739796268282,-0.0003255208333333333,-0.005208333333333333,rx+ry+rz,8.0,21.0,0.012539075023425661,0.0822590313903063,0.07517953864026464,0.023468809572351784,0.003546319827933037,0.014158985500083304,0.021466348716470858
digits_01,ibm_marrakesh,2,A000,full_chain,1,3,4,0.0030774285953714467,0.000602757994766868,0.0035525147134159367,-0.008378978970594772,-0.00038181978568637326,0.0,0.0,ry,3.0,4.0,0.00661352769402059,0.027871648730427953,0.02584879911212239,0.006221684916740035,0.003056423921013339,0.004045699236611123,0.005911463343737306
digits_01,ibm_marrakesh,2,A003,full_chain,4,12,13,0.00963163728805595,0.002007132788209202,0.010343895324801353,0.007834620503980047,0.001195990663723739,0.0003255208333333333,0.0,ry,12.0,13.0,0.026454110776082364,0.08206922853392537,0.07571825454684196,0.015554212291850087,0.003056423921013339,0.012701947974166832,0.017951559583729338
digits_01,ibm_marrakesh,2,A013,right_ladder,2,4,7,0.0029880151334470283,0.0008710006500260332,0.0033130755049115973,-0.0027810973876980873,-1.2188465937770787e-05,0.0,0.0,ry,4.0,7.0,0.006455453752908012,0.03412297248349948,0.031269705859167635,0.009332527375110054,0.003056423921013339,0.005706533248663699,0.006718767561472526
digits_01,ibm_marrakesh,2,A015,right_ladder,4,8,13,0.004302115806423594,0.0017613146050551205,0.004726728633990794,-0.062237444220452194,-0.000624117984699644,0.0003255208333333333,0.0,ry,8.0,13.0,0.012910907505816022,0.05844015617107014,0.05331376441778605,0.015554212291850087,0.003056423921013339,0.010252783506568176,0.011539437192538424
digits_01,ibm_marrakesh,2,A018,full_chain,3,9,13,0.004532965089572769,0.00040250450943904583,0.005309437211145539,-0.0025774855351642,-0.00023754755830685906,0.0,0.005208333333333333,rx+rz,9.0,13.0,0.019840583082061772,0.06400336859942624,0.059095102735268766,0.01244336983348007,0.003056423921013339,0.009816531728314929,0.013938194170398661
digits_01,ibm_marrakesh,2,A020,outer_pairs,1,2,4,0.0024797895184153706,0.00022899155732089652,0.0029239045997043324,-0.0026420142249427014,-0.0002911373256985113,0.0,0.0,rx+rz,2.0,4.0,0.005046924770210915,0.025038460723348144,0.02333026632028596,0.006221684916740035,0.003056423921013339,0.0034163888061243724,0.005588843906197296
digits_01,ibm_marrakesh,2,A022,outer_pairs,3,6,10,0.005049466160547298,3.0353422973036403e-05,0.0058316418799866,-0.0009760221626045432,0.00020546242459730987,0.0003255208333333333,0.0,rx+rz,6.0,10.0,0.015140774310632746,0.0555038045781868,0.051539504359759465,0.01244336983348007,0.003056423921013339,0.007928600436854677,0.012970335857778634
digits_01,ibm_marrakesh,2,A025,left_ladder,2,4,9,0.00376210784858967,9.268646003593797e-05,0.004427796740819415,-0.005573922686780142,-0.0005576664135479951,0.0,0.0,rx+rz,4.0,9.0,0.00990480748275252,0.04078543074134701,0.03780340470782177,0.009332527375110054,0.003056423921013339,0.005964052067050493,0.009545593861895362
digits_01,ibm_marrakesh,2,A037,outer_pairs,2,4,7,0.003875587464717852,0.0005431033532536079,0.004574941841519716,-0.007115417503072652,-0.0007313469161024747,-0.0003255208333333333,0.0,ry+rz,4.0,7.0,0.01009384954042183,0.040271132650767476,0.03743488534002271,0.009332527375110054,0.003056423921013339,0.005672494621489525,0.009279589881987967
digits_01,ibm_marrakesh,2,A040,left_ladder,1,2,5,0.004278782322501797,0.0014282265483253039,0.004595257073857409,0.001498684979898963,0.00022295168597356863,0.0,0.0,ry+rz,2.0,5.0,0.00495240374137626,0.025295609768637914,0.023514526004185486,0.006221684916740035,0.003056423921013339,0.0035621675289048567,0.005721845896150994
digits_01,ibm_marrakesh,2,A042,left_ladder,3,6,13,0.007081350831147579,0.0015971643580221751,0.007797997403946749,0.00023332272806612467,0.0006167212593813365,0.0006510416666666666,0.0,ry+rz,6.0,13.0,0.01485721122412878,0.05627525171405611,0.052092283411458044,0.01244336983348007,0.003056423921013339,0.008365936605196128,0.01336934182763973
digits_01,ibm_marrakesh,2,A045,right_ladder,2,4,9,0.0034925151543485303,0.0005319530932994441,0.0037705013125146902,0.0029274896710538476,0.0004437104438246182,0.0,0.0,ry+rz,4.0,9.0,0.006455453752908012,0.03412297248349948,0.031269705859167635,0.009332527375110054,0.003056423921013339,0.005706533248663699,0.006718767561472526
digits_01,ibm_marrakesh,2,A047,right_ladder,4,8,17,0.004367449115096281,0.0014123801475085498,0.0047258107758693475,0.0014700125457915898,0.00031985593994957734,0.0,0.0,ry+rz,8.0,17.0,0.012910907505816022,0.05844015617107014,0.05331376441778605,0.015554212291850087,0.003056423921013339,0.010252783506568176,0.011539437192538424
digits_01,ibm_marrakesh,2,A058,left_ladder,3,6,16,0.005827343899092879,0.0012217665576613312,0.0067635528364480835,-0.0005413179628315593,0.00012809681693847405,0.0006510416666666666,0.0,rx+ry+rz,6.0,16.0,0.01485721122412878,0.07652334633880253,0.07059995355006565,0.021775897208590127,0.003056423921013339,0.011846785577473791,0.019063635618859615
digits_01,ibm_marrakesh,2,A059,left_ladder,4,8,21,0.009218825251538785,0.006513241557787283,0.010291128313317703,0.0034993714896613035,0.0003531985534535459,0.0006510416666666666,0.005208333333333333,rx+ry+rz,8.0,21.0,0.01980961496550504,0.09876253218642711,0.0910580556332378,0.027997582125330156,0.003056423921013339,0.015408953106378645,0.02478548151501061
digits_01,ibm_marrakesh,2,A063,right_ladder,4,8,21,0.003572487027120163,0.0004300538609720258,0.0042800783899839346,-0.006409003222389205,-0.0010722942791952146,-0.0003255208333333333,-0.005208333333333333,rx+ry+rz,8.0,21.0,0.012910907505816022,0.08543761567073205,0.07799065793592952,0.027997582125330156,0.003056423921013339,0.01489391546960506,0.019131828914164938
digits_01,ibm_marrakesh,4,A000,full_chain,1,3,4,0.004340180471125522,0.0008333104136145807,0.005007924952156396,-0.011077820149355285,-0.0005339833295924246,0.0,0.0,ry,3.0,4.0,0.006030028605962325,0.03203292549983365,0.02986847933317293,0.0037615796336370817,0.00636788828270304,0.004328892333321428,0.009380090477549058
digits_01,ibm_marrakesh,4,A003,full_chain,4,12,13,0.009899194653907645,0.0020519529465287388,0.010640922588984844,0.008075005975216034,0.001240162011600839,0.0003255208333333333,0.0,ry,12.0,13.0,0.0241201144238493,0.0887133218143875,0.081916617212525,0.009403949084092705,0.00636788828270304,0.013593409203724998,0.02843125621815496
digits_01,ibm_marrakesh,4,A013,right_ladder,2,4,7,0.00483988329218205,0.0013602251189657338,0.005369332341297837,-0.004307822818301481,-5.442211621832042e-05,0.0,0.0,ry,4.0,7.0,0.00820286146689209,0.04135572086011709,0.03840864171242703,0.005642369450455623,0.00636788828270304,0.0058941582953801145,0.012301364216996163
digits_01,ibm_marrakesh,4,A015,right_ladder,4,8,13,0.006163084493624789,0.0023804782246350433,0.006796806091702786,-0.07091973154909018,-0.0009352206045298664,0.0003255208333333333,0.0,ry,8.0,13.0,0.01640572293378418,0.06957198165858515,0.06429818338479848,0.009403949084092705,0.00636788828270304,0.010547596547573325,0.02157302653664523
digits_01,ibm_marrakesh,4,A018,full_chain,3,9,13,0.0049857883519659795,0.0004450017885432088,0.00584032489608,-0.0028139099884590215,-0.0002639251414724893,0.0,0.005208333333333333,rx+rz,9.0,13.0,0.01809008581788698,0.06981985637620289,0.06456723791940765,0.0075231592672741635,0.00636788828270304,0.010505236913590475,0.022080867637952993
digits_01,ibm_marrakesh,4,A020,outer_pairs,1,2,4,0.003508486825667461,0.00032585761777568335,0.004135507405288514,-0.0036611274488657828,-0.00040359125580973393,0.0,0.0,rx+rz,2.0,4.0,0.004357869329029842,0.028887973022745227,0.027061357403608953,0.0037615796336370817,0.00636788828270304,0.003653231238272553,0.008920788919966435
digits_01,ibm_marrakesh,4,A022,outer_pairs,3,6,10,0.005537316718711948,3.128004372574386e-05,0.0064003643103587885,-0.0010724770918801492,0.00021581779988466554,0.0003255208333333333,0.0,rx+rz,6.0,10.0,0.013073607987089526,0.06038499894493764,0.05614587213071571,0.0075231592672741635,0.00636788828270304,0.00847825362844385,0.02070296296520513
digits_01,ibm_marrakesh,4,A025,left_ladder,2,4,9,0.004559280171521477,0.00011243270380529225,0.005365547098281652,-0.006657426161318258,-0.0006720153511780383,0.0,0.0,rx+rz,4.0,9.0,0.007201514298897527,0.042543178651619024,0.03924498432775188,0.005642369450455623,0.00636788828270304,0.0065963886477343,0.013436823647961383
digits_01,ibm_marrakesh,4,A037,outer_pairs,2,4,7,0.004695765350121495,0.0006605782051771163,0.005540005557521488,-0.00841909275193827,-0.0008693325832510035,-0.0003255208333333333,0.0,ry+rz,4.0,7.0,0.008715738658059684,0.044636485983841435,0.04160361476716233,0.005642369450455623,0.00636788828270304,0.0060657424333582025,0.014811875942585784
digits_01,ibm_marrakesh,4,A040,left_ladder,1,2,5,0.005974477524830445,0.0019402465526951816,0.006418803951175229,0.002089740035274646,0.00031006736929267464,0.0,0.0,ry+rz,2.0,5.0,0.0036007571494487637,0.027841319356634024,0.025882042183903727,0.0037615796336370817,0.00636788828270304,0.003918554345460602,0.008233262772654237
digits_01,ibm_marrakesh,4,A042,left_ladder,3,6,13,0.007752026241952223,0.0017482428098017564,0.008543252829608288,0.0003429275018461779,0.000668981304491179,0.0006510416666666666,0.0,ry+rz,6.0,13.0,0.010802271448346291,0.05724503794660403,0.05260792647160002,0.0075231592672741635,0.00636788828270304,0.009274222950007998,0.018640384523268532
digits_01,ibm_marrakesh,4,A045,right_ladder,2,4,9,0.005626992036057772,0.000828230348189716,0.006079335054431816,0.004568846661675628,0.0006601356440117714,0.0,0.0,ry+rz,4.0,9.0,0.00820286146689209,0.04135572086011709,0.03840864171242703,0.005642369450455623,0.00636788828270304,0.0058941582953801145,0.012301364216996163
digits_01,ibm_marrakesh,4,A047,right_ladder,4,8,17,0.0063929102618984325,0.0019564475762040476,0.006922344798184082,0.00197722835923451,0.0004120032937374359,0.0,0.0,ry+rz,8.0,17.0,0.01640572293378418,0.06957198165858515,0.06429818338479848,0.009403949084092705,0.00636788828270304,0.010547596547573325,0.02157302653664523
digits_01,ibm_marrakesh,4,A058,left_ladder,3,6,16,0.0062784083217024165,0.0012973360117015354,0.007300389167811438,-0.0005694870887064662,0.00013645659650745232,0.0006510416666666666,0.0,rx+ry+rz,6.0,16.0,0.010802271448346291,0.077559753283442,0.07106156174365763,0.013165528717729788,0.00636788828270304,0.012996383079568711,0.0277294902153098
digits_01,ibm_marrakesh,4,A059,left_ladder,4,8,21,0.009450055848554113,0.006688624723498085,0.010555865750641902,0.003673363659368748,0.0003868373095022813,0.0006510416666666666,0.0,rx+ry+rz,8.0,21.0,0.014403028597795055,0.09903318435737299,0.09057571564485833,0.01692710835136687,0.00636788828270304,0.016914937425029315,0.035962752987964045
digits_01,ibm_marrakesh,4,A063,right_ladder,4,8,21,0.004815396063040327,0.0005922569137493265,0.005756991112800186,-0.008299933565632892,-0.0013487599939805417,-0.0003255208333333333,-0.005208333333333333,rx+ry+rz,8.0,21.0,0.01640572293378418,0.09665826877436912,0.08890303041420863,0.01692710835136687,0.00636788828270304,0.015510476720320944,0.0336918341260336
digits_01,ibm_marrakesh,7,A000,full_chain,1,3,4,0.004433346823681808,0.000853025617207707,0.005109584789054115,-0.011274605655586726,-0.0005417821169030936,0.0,0.0,ry,3.0,4.0,0.005961328633498286,0.028633122693029495,0.026778822018268124,0.004776575145201337,0.005876608488985042,0.0037086013495227464,0.006455708401060713
digits_01,ibm_marrakesh,7,A003,full_chain,4,12,13,0.01128960681910029,0.0023141362532071164,0.012124386205417864,0.009024981753429556,0.001346197426485514,0.0003255208333333333,0.0,ry,12.0,13.0,0.023845314533993148,0.07872136541251341,0.07291722131180614,0.011941437863003343,0.005876608488985042,0.01160828820141454,0.01964557222441007
digits_01,ibm_marrakesh,7,A013,right_ladder,2,4,7,0.004548303419053391,0.0012855333070369089,0.0050382274041618465,-0.0041140106328608666,-5.178567331415307e-05,0.0,0.0,ry,4.0,7.0,0.00512973415988218,0.03395527977768528,0.031309359742287275,0.0071648627178020055,0.005876608488985042,0.005291840070796023,0.007846314304822027
digits_01,ibm_marrakesh,7,A015,right_ladder,4,8,13,0.0058119409738329264,0.0022556548385018627,0.006408132068614516,-0.0698934025877437,-0.0008861148802184632,0.0003255208333333333,0.0,ry,8.0,13.0,0.010259468319764362,0.05597351776883572,0.05121936389748577,0.011941437863003343,0.005876608488985042,0.009508307742699899,0.013633541483033126
digits_01,ibm_marrakesh,7,A018,full_chain,3,9,13,0.005596189297043198,0.0005078545409614654,0.006548068513323972,-0.003188990968065871,-0.0002975024934651904,0.0,0.0,rx+rz,9.0,13.0,0.01788398590049486,0.06202528450601877,0.057537754880626804,0.009553150290402674,0.005876608488985042,0.008975059250783943,0.015248950949960286
digits_01,ibm_marrakesh,7,A020,outer_pairs,1,2,4,0.003582760177321159,0.00033452570049002337,0.004219082334040805,-0.003738286068157848,-0.0004071749520900281,0.0,0.0,rx+rz,2.0,4.0,0.004662490201670329,0.02612810291487365,0.02454491577206021,0.004776575145201337,0.005876608488985042,0.003166374285626882,0.00606286765057662
digits_01,ibm_marrakesh,7,A022,outer_pairs,3,6,10,0.006224769609663919,2.4156965531663855e-05,0.007174180932080907,-0.0012549206479097001,0.0002265853185832445,0.0003255208333333333,0.0,rx+rz,6.0,10.0,0.013987470605010984,0.054510225171551234,0.05083603614200306,0.009553150290402674,0.005876608488985042,0.007348378059096351,0.014070428698508008
digits_01,ibm_marrakesh,7,A025,left_ladder,2,4,9,0.004933649726650782,0.00012222911703461416,0.005798126218729278,-0.007180778552043243,-0.0007158158379370431,0.0,0.0,rx+rz,4.0,9.0,0.009390599970770307,0.04044187175978504,0.037761590982872295,0.0071648627178020055,0.005876608488985042,0.005360561553825496,0.009968958251489442
digits_01,ibm_marrakesh,7,A037,outer_pairs,2,4,7,0.005077408711953839,0.00071706972788467,0.005972256981967474,-0.009075111094394128,-0.0009347599954178202,-0.0003255208333333333,0.0,ry+rz,4.0,7.0,0.009324980403340656,0.04031916404321244,0.037690475957031636,0.0071648627178020055,0.005876608488985042,0.005257376172361617,0.010066648174542312
digits_01,ibm_marrakesh,7,A040,left_ladder,1,2,5,0.006093634917909633,0.001968299965897528,0.006542080047539482,0.002119126524142853,0.0003151358230474947,0.0,0.0,ry+rz,2.0,5.0,0.004695299985385154,0.02618945677315995,0.024580473284980538,0.004776575145201337,0.005876608488985042,0.0032179669763588215,0.006014022689050184
digits_01,ibm_marrakesh,7,A042,left_ladder,3,6,13,0.00870888433585724,0.002002566311104102,0.009573977436131273,0.0002925775042374734,0.0007100179847002822,0.0006510416666666666,0.0,ry+rz,6.0,13.0,0.014085899956155461,0.05469428674641012,0.05094270868076405,0.009553150290402674,0.005876608488985042,0.0075031561312921685,0.0139238938139287
digits_01,ibm_marrakesh,7,A045,right_ladder,2,4,9,0.005289191484046346,0.0007801079959604527,0.005707688518272097,0.004286412915956041,0.0006173947953038231,0.0,0.0,ry+rz,4.0,9.0,0.00512973415988218,0.03395527977768528,0.031309359742287275,0.0071648627178020055,0.005876608488985042,0.005291840070796023,0.007846314304822027
digits_01,ibm_marrakesh,7,A047,right_ladder,4,8,17,0.006046136234662776,0.0018571094655399469,0.006538864680413065,0.0018413556766238293,0.0003858931155693325,0.0,0.0,ry+rz,8.0,17.0,0.010259468319764362,0.05597351776883572,0.05121936389748577,0.011941437863003343,0.005876608488985042,0.009508307742699899,0.013633541483033126
digits_01,ibm_marrakesh,7,A058,left_ladder,3,6,16,0.006866187250187478,0.0014718322812015084,0.007945771943041843,-0.0007387749725279816,0.00011713593050757809,0.0003255208333333333,0.0,rx+ry+rz,6.0,16.0,0.014085899956155461,0.07287558663905959,0.06751094997507529,0.01671801300820468,0.005876608488985042,0.010729273327968615,0.02010115519376148
digits_01,ibm_marrakesh,7,A059,left_ladder,4,8,21,0.010292674233747046,0.007018253992863568,0.011488376460085645,0.0035952633411027632,0.0003233774873155834,0.0006510416666666666,0.005208333333333333,rx+ry+rz,8.0,21.0,0.018781199941540615,0.09318843492323448,0.08621481477107078,0.021494588153406016,0.005876608488985042,0.013947240304327434,0.02611517788281167
digits_01,ibm_marrakesh,7,A063,right_ladder,4,8,21,0.004578251344654198,0.0005697898219829203,0.0054571037725664176,-0.007955508311754808,-0.0012697802557588937,0.0,-0.005208333333333333,rx+ry+rz,8.0,21.0,0.010259468319764362,0.08021525095903499,0.07331035228990075,0.021494588153406016,0.005876608488985042,0.013809797338268493,0.021869889989476834
iris_binary,ibm_fez,0,A000,full_chain,1,3,4,0.0189300198174162,0.0015249359314410606,0.02106361658686115,-0.1333315330989562,-0.012407473841567937,0.0,0.016666666666666663,ry,3.0,4.0,0.018218662768356427,0.06371821292605209,0.05988191340041049,0.012846211328114024,0.016616789502093072,0.007672599051283221,0.004527650750563749
iris_binary,ibm_fez,0,A003,full_chain,4,12,13,0.0386449347329415,0.003048567222944108,0.04280981179829483,-0.3488338076715202,-0.030308609162491146,0.0,0.0,ry,12.0,13.0,0.07287465107342571,0.1734667316212897,0.16107365227373116,0.03211552832028506,0.016616789502093072,0.024786158695117078,0.01468052468281023
iris_binary,ibm_fez,0,A013,right_ladder,2,4,7,0.016267070325778885,0.0015562183512926307,0.0180444259137601,-0.13075178632927914,-0.01075470858902386,0.0,0.0,ry,4.0,7.0,0.01022577222965498,0.06655378904786732,0.06171524618366427,0.019269316992171034,0.016616789502093072,0.009677085728406096,0.00592628173133909
iris_binary,ibm_fez,0,A015,right_ladder,4,8,13,0.01928176054362479,0.0018148628648751036,0.021744794277122916,-0.08435503151155956,-0.007702833292529253,0.0,0.0,ry,8.0,13.0,0.02045154445930996,0.10597220473476174,0.09727915859135827,0.03211552832028506,0.016616789502093072,0.01738609228680692,0.01070920402286326
iris_binary,ibm_fez,0,A018,full_chain,3,9,13,0.022963638201597063,0.0074345783877455916,0.024782082198521852,-0.06757969428531448,-0.020025142021127002,0.0,0.0,rx+rz,9.0,13.0,0.054655988305069285,0.1368838920562105,0.12734307264929093,0.025692422656228047,0.016616789502093072,0.019081638813839126,0.011296233372061402
iris_binary,ibm_fez,0,A020,outer_pairs,1,2,4,0.019035784726316455,0.0013744498212234265,0.02057838194577021,-0.15299897200913257,-0.01851986496789748,0.0,0.0,rx+rz,2.0,4.0,0.015231770392419753,0.058687655054938184,0.05532551980617918,0.012846211328114024,0.016616789502093072,0.00672427049751801,0.003906478086034323
iris_binary,ibm_fez,0,A022,outer_pairs,3,6,10,0.024237756427345023,0.008156283810111428,0.026639929475217223,-0.099906061414667,-0.020060004481743405,0.0,0.0,rx+rz,6.0,10.0,0.04569531117725926,0.12179221844286872,0.11367389186659699,0.025692422656228047,0.016616789502093072,0.016236653152543492,0.009432715378473122
iris_binary,ibm_fez,0,A025,left_ladder,2,4,9,0.02213681615819225,0.0030429949524243094,0.024060337661229152,-0.09213645033729405,-0.019156095076880614,0.0,0.0,rx+rz,4.0,9.0,0.03218533805893122,0.09198092026422441,0.08623045635337376,0.019269316992171034,0.016616789502093072,0.011500927821701316,0.00665808397847711
iris_binary,ibm_fez,0,A037,outer_pairs,2,4,7,0.02349363332988418,0.004601529054759978,0.02652667891324127,-0.13086865885561086,-0.02119510913328247,0.0,0.0,ry+rz,4.0,7.0,0.030463540784839507,0.09023993674890346,0.08449970583638808,0.019269316992171034,0.016616789502093072,0.01148046182503075,0.006669596732253721
iris_binary,ibm_fez,0,A040,left_ladder,1,2,5,0.01932500369347178,0.0015791459886717327,0.021345329883497077,-0.1966777515802438,-0.015346359299791501,0.0,0.0,ry+rz,2.0,5.0,0.01609266902946561,0.059558146812598654,0.05619089506467201,0.012846211328114024,0.016616789502093072,0.006734503495853293,0.0039007217091460164
iris_binary,ibm_fez,0,A042,left_ladder,3,6,13,0.032695954514264665,0.002053743113633538,0.035753051490148485,-0.270868021835923,-0.028036458746525068,0.003333333333333336,-0.01666666666666668,ry+rz,6.0,13.0,0.048278007088396836,0.12440369371585017,0.1162700176420755,0.025692422656228047,0.016616789502093072,0.01626735214754934,0.009415446247808202
iris_binary,ibm_fez,0,A045,right_ladder,2,4,9,0.015824325142324455,0.0013835333014973713,0.017788829352365473,-0.08620971330635328,-0.007717818976460321,0.0,0.0,ry+rz,4.0,9.0,0.01022577222965498,0.06655378904786732,0.06171524618366427,0.019269316992171034,0.016616789502093072,0.009677085728406096,0.00592628173133909
iris_binary,ibm_fez,0,A047,right_ladder,4,8,17,0.018630755790450426,4.959281533977957e-05,0.02123451175061565,-0.0035131071058424426,-0.004213523896620701,0.0,-0.016666666666666646,ry+rz,8.0,17.0,0.02045154445930996,0.10597220473476174,0.09727915859135827,0.03211552832028506,0.016616789502093072,0.01738609228680692,0.01070920402286326
iris_binary,ibm_fez,0,A058,left_ladder,3,6,16,0.02904527542254143,0.004382045544860085,0.03201018252493376,-0.06286898016308251,-0.018642520098605658,0.0,0.0,rx+ry+rz,6.0,16.0,0.048278007088396836,0.15595944529248967,0.1448736504637071,0.044961739648399085,0.016616789502093072,0.022171589657565154,0.012845524567252976
iris_binary,ibm_fez,0,A059,left_ladder,4,8,21,0.031334535755824296,0.02046610815930583,0.03463617429557227,-0.2173243119436149,-0.025819028081233947,0.0,0.016666666666666646,rx+ry+rz,8.0,21.0,0.06437067611786244,0.1989008026029953,0.18444775602628605,0.05780795097651311,0.016616789502093072,0.02890609315341845,0.01674624627639899
iris_binary,ibm_fez,0,A063,right_ladder,4,8,21,0.022225820089517276,0.010036324434041769,0.024292767401873958,-0.10467216845636336,-0.018753942358169684,0.0,0.0,rx+ry+rz,8.0,21.0,0.02045154445930996,0.1480465401702811,0.1354173356868671,0.05780795097651311,0.016616789502093072,0.025258408966828006,0.015282641782122953
iris_binary,ibm_fez,2,A000,full_chain,1,3,4,0.01730276581225351,0.001387415712074426,0.019250280247587803,-0.1265809852467832,-0.01136215455313705,0.0,0.016666666666666663,ry,3.0,4.0,0.01759325796063772,0.06059128376263195,0.05673120733661436,0.012948502319390447,0.013889965799580422,0.007720152852035193,0.004579328404970578
iris_binary,ibm_fez,2,A003,full_chain,4,12,13,0.03727051942610607,0.0029398599691918092,0.04128216060874085,-0.34286096840013336,-0.0292572760519544,0.0,0.0,ry,12.0,13.0,0.07037303184255086,0.16859740374925425,0.15617070242603323,0.03237125579847612,0.013889965799580422,0.02485340264644209,0.014683046338983728
iris_binary,ibm_fez,2,A013,right_ladder,2,4,7,0.014403123383233567,0.0013611912357816788,0.01597569377100032,-0.12143689056444962,-0.009539293963445716,0.0,0.0,ry,4.0,7.0,0.008058799669479094,0.06172145501416043,0.056846059830420084,0.01942275347908567,0.013889965799580422,0.009750790367480697,0.0057237505147942035
iris_binary,ibm_fez,2,A015,right_ladder,4,8,13,0.017397084983391233,0.0016265758825903056,0.01961598165677163,-0.07999263929331653,-0.006973700458710079,0.0,0.0,ry,8.0,13.0,0.016117599338958188,0.0988536662612297,0.09010741068736544,0.03237125579847612,0.013889965799580422,0.017492511147728502,0.010236078602622213
iris_binary,ibm_fez,2,A018,full_chain,3,9,13,0.021928689821516596,0.0070747218682997125,0.023675951521331905,-0.06476877287628972,-0.019112620686118204,0.0,0.0,rx+rz,9.0,13.0,0.05277977388191315,0.1325953637537135,0.1230242040628936,0.025897004638780894,0.013889965799580422,0.01914231938163979,0.011315140360979343
iris_binary,ibm_fez,2,A020,outer_pairs,1,2,4,0.01738512683750688,0.00124972766564157,0.018803718185853625,-0.14343412285884263,-0.01692191466353717,0.0,0.0,rx+rz,2.0,4.0,0.015449077393963246,0.056723053772970544,0.053290893228114346,0.012948502319390447,0.013889965799580422,0.006864321089712398,0.004139026625467836
iris_binary,ibm_fez,2,A022,outer_pairs,3,6,10,0.023156717359426666,0.0077476910776285894,0.0254580840568719,-0.09626567631334686,-0.019149246567653173,0.0,0.0,rx+rz,6.0,10.0,0.046347232181889735,0.12099067378472927,0.11270326173739356,0.025897004638780894,0.013889965799580422,0.0165748240946714,0.009994235022471118
iris_binary,ibm_fez,2,A025,left_ladder,2,4,9,0.020805489617919504,0.002845469498710017,0.022627424881215996,-0.08744826160830366,-0.018005240982108484,0.0,0.0,rx+rz,4.0,9.0,0.03141607738514529,0.08859612842544783,0.0828864694075973,0.01942275347908567,0.013889965799580422,0.011419318035701074,0.006738354708084829
iris_binary,ibm_fez,2,A037,outer_pairs,2,4,7,0.022101058714296073,0.004325442074525005,0.0249453157355419,-0.12515712627868467,-0.019948694521723005,0.0,0.0,ry+rz,4.0,7.0,0.030898154787926492,0.08885686377884991,0.08299707748275396,0.01942275347908567,0.013889965799580422,0.011719572592191897,0.007066630823969477
iris_binary,ibm_fez,2,A040,left_ladder,1,2,5,0.01765816142730393,0.0014300116766610626,0.019506223202800405,-0.1867640183556922,-0.01403862990510559,0.0033333333333332993,0.0,ry+rz,2.0,5.0,0.015708038692572646,0.0565926860962695,0.053235589190536,0.012948502319390447,0.013889965799580422,0.006714193811466986,0.003974888567525512
iris_binary,ibm_fez,2,A042,left_ladder,3,6,13,0.031224947868158232,0.0019365730614429718,0.03413540138889684,-0.26389027446647645,-0.02678155361429126,0.003333333333333336,-0.01666666666666668,ry+rz,6.0,13.0,0.04712411607771794,0.12059957075462614,0.11253734962465856,0.025897004638780894,0.013889965799580422,0.016124442259935166,0.009501820848644146
